City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
303,okha,76,RU,1610233769,89,53.5739,142.9478,-27.86,4.15
304,constitucion,49,CL,1610233770,70,-35.3333,-72.4167,14.55,6.25
305,erzin,0,TR,1610233771,54,36.9559,36.2,12.78,2.71
306,rayong,89,TH,1610233772,71,12.8333,101.4333,21.67,3.17
307,santa isabel do rio negro,72,BR,1610233773,96,-0.4139,-65.0192,23.14,0.96
308,high level,20,CA,1610233774,100,58.5169,-117.136,-9.0,1.54
309,eyl,4,SO,1610233775,73,7.9803,49.8164,21.93,8.4
310,longyearbyen,20,SJ,1610233776,69,78.2186,15.6401,-1.0,8.23
311,hanzhong,100,CN,1610233777,68,33.0728,107.0303,-0.88,0.84
312,moose factory,90,CA,1610233778,93,51.2585,-80.6094,-5.0,2.57
313,vilyuysk,100,RU,1610233779,86,63.7553,121.6247,-31.05,2.68
314,iskateley,0,RU,1610233780,83,67.6803,53.1512,-22.3,2.64
315,waipawa,40,NZ,1610233781,73,-41.4122,175.5153,21.0,8.75
316,orlik,37,RU,1610233782,74,52.5178,99.825,-25.39,1.48
317,ximei,0,CN,1610233783,49,24.9639,118.3794,7.0,3.0
318,tazovskiy,17,RU,1610233784,86,67.4667,78.7,-30.87,4.14
319,renqiu,0,CN,1610233784,75,38.6989,116.0936,-8.28,1.76
320,bereznik,98,RU,1610233786,91,62.8551,42.7072,-21.96,0.98
321,uppsala,90,SE,1610233786,100,60.0,17.75,-1.67,4.12
322,meulaboh,99,ID,1610233787,87,4.1363,96.1285,23.61,2.02
323,chifeng,9,CN,1610233788,82,42.2683,118.9636,-19.68,4.46
324,port hardy,90,CA,1610233790,87,50.6996,-127.4199,6.0,13.89
325,micheweni,100,TZ,1610233790,85,-4.9667,39.8333,25.88,6.01
326,klaksvik,40,FO,1610233792,60,62.2266,-6.589,1.0,7.72
327,leningradskiy,48,RU,1610233794,85,69.3833,178.4167,-29.62,2.24
328,praia,40,CV,1610233794,64,14.9215,-23.5087,22.0,10.8
329,nargana,99,PA,1610233795,80,9.4428,-78.5906,26.75,2.83
330,coihaique,90,CL,1610233796,81,-45.5752,-72.0662,8.0,1.54
331,noshiro,75,JP,1610233797,86,40.2039,140.0242,-4.0,7.72
332,aykhal,99,RU,1610233798,83,66.0,111.5,-33.3,3.22
333,nouakchott,0,MR,1610233799,37,18.0858,-15.9785,20.0,6.69
334,medicine hat,20,CA,1610233755,69,50.0501,-110.6683,1.0,8.23
335,macamic,90,CA,1610233801,92,48.7502,-78.9996,-9.0,1.54
336,quelimane,100,MZ,1610233802,91,-17.8786,36.8883,25.1,0.22
337,carnarvon,62,AU,1610233804,74,-24.8667,113.6333,28.0,8.75
338,aravete,20,EE,1610233805,86,59.1403,25.7485,-5.0,1.54
339,los llanos de aridane,20,ES,1610233806,59,28.6585,-17.9182,16.0,6.69
340,bubaque,1,GW,1610233808,71,11.2833,-15.8333,27.43,4.92
341,misratah,0,LY,1610233809,35,32.3754,15.0925,22.14,7.99
342,coquimbo,20,CL,1610233810,72,-29.9533,-71.3436,16.0,4.12
343,batemans bay,8,AU,1610233811,56,-35.7167,150.1833,25.0,2.04
344,vuktyl,0,RU,1610233812,90,63.8567,57.3094,-20.22,1.49
345,clyde river,90,CA,1610233679,78,70.4692,-68.5914,-16.0,5.66
346,talitsy,100,RU,1610233814,97,56.5289,42.3344,-8.72,3.32
347,ostrovnoy,87,RU,1610233816,91,68.0531,39.5131,-14.69,4.51
348,broome,1,US,1610233817,63,42.2506,-75.833,-1.67,6.69
349,zavety ilicha,4,RU,1610233818,72,49.0294,140.2494,-25.14,3.16
350,bilibino,14,RU,1610233819,83,68.0546,166.4372,-32.31,0.4
351,guerrero negro,0,MX,1610233820,58,27.9769,-114.0611,18.76,7.99
352,oktyabrskoye,33,RU,1610233821,86,43.0645,44.7417,-1.0,4.0
353,nemuro,41,JP,1610233822,89,43.3236,145.575,-7.93,5.17
354,odweyne,2,SO,1610233823,36,9.4092,45.064,17.88,7.36
355,pangai,37,TO,1610233824,83,-19.8,-174.35,26.84,6.68
356,lakes entrance,87,AU,1610233825,63,-37.8811,147.981,25.56,0.91
357,mapiripan,43,CO,1610233826,79,2.8892,-72.1256,25.22,1.55
358,pochutla,20,MX,1610233828,65,15.7432,-96.4661,27.22,1.85
359,ransang,49,PH,1610233829,81,8.9603,117.5828,25.97,3.5
360,port shepstone,67,ZA,1610233831,80,-30.7414,30.455,25.03,0.95
361,kailua,20,US,1610233832,65,21.4022,-157.7394,27.0,3.09
362,tura,92,IN,1610233833,57,25.5198,90.2201,15.49,1.06
